日期,收盘价,总市值,GDP,近十年分位数,总历史分位数
2022-02-26,4573.42,945252.58,1204724.0,0.66077,0.66317
2022-02-27,4581.65,948549.66,1204724.0,0.669,0.66983
2022-02-28,4619.69,954307.01,1204724.0,0.67957,0.67966
2022-03-01,4578.6,951426.14,1204724.0,0.67381,0.67414
2022-03-02,4551.63,948423.61,1204724.0,0.66735,0.6691
2022-03-05,4496.43,938515.65,1204724.0,0.64209,0.64752
2022-03-06,4352.78,917045.06,1204724.0,0.60255,0.6055
2022-03-07,4265.39,894337.46,1204724.0,0.55972,0.56399
2022-03-08,4226.35,884603.51,1204724.0,0.54366,0.54999
2022-03-09,4292.84,898029.37,1204724.0,0.56731,0.56955
2022-03-12,4306.52,902406.64,1204724.0,0.57537,0.57646
2022-03-13,4174.76,878565.99,1204724.0,0.5313,0.53938
2022-03-14,3983.81,837997.23,1204724.0,0.46993,0.47461
2022-03-15,4156.08,866950.84,1204724.0,0.5103,0.51871
2022-03-16,4237.7,881487.98,1204724.0,0.53767,0.54457
2022-03-19,4265.9,890175.78,1204724.0,0.55107,0.55828
2022-03-20,4258.75,893557.73,1204724.0,0.55725,0.56324
2022-03-21,4255.3,893815.34,1204724.0,0.55807,0.56383
2022-03-22,4276.52,897589.51,1204724.0,0.5659,0.56976
2022-03-23,4251.31,892170.57,1204724.0,0.55373,0.56041
2022-03-26,4174.57,880937.63,1204724.0,0.53295,0.54208
2022-03-27,4148.47,879165.61,1204724.0,0.52965,0.53977
2022-03-28,4134.14,875902.86,1204724.0,0.52183,0.53309
2022-03-29,4254.1,894116.44,1204724.0,0.55807,0.56471
2022-03-30,4222.6,888802.52,1204724.0,0.54632,0.55561
2022-04-04,4276.16,895535.49,1204724.0,0.56114,0.56686
2022-04-05,4263.84,896040.72,1204724.0,0.56319,0.56818
2022-04-06,4209.1,881942.95,1204724.0,0.53539,0.54479
2022-04-09,4230.77,883559.91,1204724.0,0.53602,0.54708
2022-04-10,4100.07,858746.8,1204724.0,0.49238,0.50508
2022-04-11,4179.97,872169.29,1204724.0,0.51544,0.52698
2022-04-12,4139.74,862557.56,1204724.0,0.49774,0.51064
2022-04-13,4191.57,871482.09,1204724.0,0.51358,0.52576
2022-04-16,4188.75,865115.72,1204724.0,0.50103,0.51499
2022-04-17,4166.38,863931.05,1204724.0,0.49856,0.51293
2022-04-18,4134.9,863863.51,1204724.0,0.49815,0.51281
2022-04-19,4070.79,851650.73,1204724.0,0.48168,0.4936
2022-04-20,3995.83,836957.6,1204724.0,0.45638,0.4686
2022-04-23,4013.25,838555.03,1204724.0,0.46233,0.47356
2022-04-24,3814.91,792943.84,1204724.0,0.35117,0.38436
2022-04-25,3784.12,779126.2,1204724.0,0.32565,0.36423
2022-04-26,3895.54,801836.77,1204724.0,0.37299,0.40154
2022-04-27,3921.11,802700.4,1204724.0,0.3749,0.40314
2022-05-03,4016.24,826683.11,1204724.0,0.42875,0.4479
2022-05-04,4010.21,831436.66,1204724.0,0.43804,0.45647
2022-05-07,3908.82,815499.38,1204724.0,0.39786,0.42406
2022-05-08,3877.44,817330.33,1204724.0,0.40321,0.42854
2022-05-09,3919.87,826255.26,1204724.0,0.4271,0.44723
2022-05-10,3976.42,833831.51,1204724.0,0.44522,0.4623
2022-05-11,3958.74,833740.05,1204724.0,0.44504,0.46219
2022-05-14,3988.6,840393.99,1204724.0,0.46623,0.47893
2022-05-15,3956.54,838163.26,1204724.0,0.46005,0.47376
2022-05-16,4005.89,843936.92,1204724.0,0.47158,0.48472
2022-05-17,3991.91,843564.3,1204724.0,0.47076,0.48436
2022-05-18,3999.6,846491.87,1204724.0,0.4755,0.48954
2022-05-21,4077.6,859803.03,1204724.0,0.49053,0.50746
2022-05-22,4053.98,862118.23,1204724.0,0.49547,0.51214
2022-05-23,3959.15,838043.82,1204724.0,0.45717,0.47284
2022-05-24,3983.18,848128.24,1204724.0,0.47652,0.49123
2022-05-25,3993.04,852054.26,1204724.0,0.48127,0.4964
2022-05-28,4001.3,854021.75,1204724.0,0.48394,0.50012
2022-05-29,4029.02,860627.15,1204724.0,0.49053,0.50841
2022-05-30,4091.52,871249.8,1204724.0,0.51277,0.52869
2022-05-31,4083.18,870957.0,1204724.0,0.51236,0.52784
2022-06-04,4089.57,875368.29,1204724.0,0.51875,0.53588
2022-06-05,4166.09,890242.15,1204724.0,0.548,0.5619
2022-06-06,4179.13,890920.63,1204724.0,0.55006,0.56344
2022-06-07,4219.81,896844.09,1204724.0,0.56489,0.57386
2022-06-08,4175.67,886830.99,1204724.0,0.54036,0.5555
2022-06-11,4238.99,900869.6,1204724.0,0.57149,0.57958
2022-06-12,4189.35,895547.52,1204724.0,0.55954,0.57081
2022-06-13,4222.31,901796.01,1204724.0,0.57355,0.58122
2022-06-14,4278.22,905488.88,1204724.0,0.5789,0.58635
2022-06-15,4250.06,902706.13,1204724.0,0.57496,0.58285
2022-06-18,4309.04,911618.56,1204724.0,0.59415,0.60235
2022-06-19,4330.43,914911.78,1204724.0,0.59951,0.6089
2022-06-20,4325.57,912241.4,1204724.0,0.5958,0.60397
2022-06-21,4270.62,901480.74,1204724.0,0.57125,0.58038
2022-06-22,4343.88,917906.82,1204724.0,0.60478,0.61445
2022-06-25,4394.77,927113.77,1204724.0,0.62397,0.63295
2022-06-26,4444.26,935517.71,1204724.0,0.63591,0.6481
2022-06-27,4490.52,944836.95,1204724.0,0.65815,0.66778
2022-06-28,4421.36,929041.05,1204724.0,0.62727,0.63823
2022-06-29,4485.01,939532.41,1204724.0,0.6443,0.65671
2022-07-02,4466.72,936983.27,1204724.0,0.63715,0.65011
2022-07-03,4496.03,944660.69,1204724.0,0.65692,0.66738
2022-07-04,4489.54,942341.6,1204724.0,0.64992,0.66221
2022-07-05,4423.97,930560.81,1204724.0,0.62644,0.63938
2022-07-06,4443.47,935468.78,1204724.0,0.63359,0.64734
2022-07-09,4428.78,932033.45,1204724.0,0.62809,0.64146
2022-07-10,4354.62,920574.7,1204724.0,0.60379,0.61674
2022-07-11,4313.62,909893.04,1204724.0,0.58237,0.59442
2022-07-12,4321.46,913464.18,1204724.0,0.59143,0.60334
2022-07-13,4322.07,915591.22,1204724.0,0.59531,0.60844
2022-07-16,4248.53,901389.29,1204724.0,0.56425,0.57803
2022-07-17,4292.59,915145.66,1204724.0,0.5939,0.60767
2022-07-18,4269.34,915751.51,1204724.0,0.59514,0.60895
2022-07-19,4283.8,922597.65,1204724.0,0.60791,0.62095
2022-07-20,4236.06,914687.96,1204724.0,0.59201,0.60605
2022-07-23,4238.23,913502.6,1204724.0,0.58937,0.60281
2022-07-24,4212.64,907127.0,1204724.0,0.5729,0.58649
2022-07-25,4245.98,915129.6,1204724.0,0.59267,0.60752
2022-07-26,4225.04,915926.9,1204724.0,0.59473,0.60951
2022-07-27,4225.67,918727.89,1204724.0,0.60066,0.61484
2022-07-30,4170.1,910441.97,1204724.0,0.5799,0.59472
2022-07-31,4188.68,916952.83,1204724.0,0.59596,0.61074
2022-08-01,4107.02,893721.82,1204724.0,0.53954,0.56237
2022-08-02,4066.98,886728.17,1204724.0,0.5243,0.55012
2022-08-03,4101.54,894363.57,1204724.0,0.5422,0.56424
2022-08-06,4156.91,907064.44,1204724.0,0.57043,0.58571
2022-08-07,4148.07,911273.14,1204724.0,0.58278,0.59839
2022-08-08,4156.29,914186.33,1204724.0,0.58896,0.60489
2022-08-09,4109.74,909944.77,1204724.0,0.57702,0.59359
2022-08-10,4193.54,924512.06,1204724.0,0.6126,0.62713
2022-08-13,4191.15,923783.38,1204724.0,0.60956,0.62485
2022-08-14,4185.68,925215.04,1204724.0,0.61409,0.62826
2022-08-15,4177.84,926995.99,1204724.0,0.61944,0.63333
2022-08-16,4216.96,932274.18,1204724.0,0.6285,0.64408
2022-08-17,4180.1,929650.79,1204724.0,0.62454,0.63966
2022-08-20,4151.07,922414.04,1204724.0,0.60461,0.62103
2022-08-21,4181.4,930808.23,1204724.0,0.62521,0.64196
2022-08-22,4161.08,930938.85,1204724.0,0.62562,0.64228
2022-08-23,4082.42,910083.7,1204724.0,0.57372,0.59266
2022-08-24,4116.24,915156.14,1204724.0,0.58831,0.60696
2022-08-27,4107.55,911702.1,1204724.0,0.57908,0.59853
2022-08-28,4089.52,913572.22,1204724.0,0.58361,0.60194
2022-08-29,4075.79,909635.46,1204724.0,0.57043,0.59092
2022-08-30,4078.84,898381.81,1204724.0,0.54489,0.56879
2022-08-31,4043.74,893193.94,1204724.0,0.53026,0.55873
2022-09-03,4023.61,895190.64,1204724.0,0.53624,0.56333
2022-09-04,4015.43,897676.05,1204724.0,0.54366,0.56839
2022-09-05,4052.28,908397.53,1204724.0,0.56631,0.58715
2022-09-06,4054.98,910890.05,1204724.0,0.57537,0.59599
2022-09-07,4037.68,906148.32,1204724.0,0.56031,0.58168
2022-09-11,4093.79,913438.33,1204724.0,0.58179,0.60184
2022-09-12,4111.11,915305.22,1204724.0,0.58797,0.60831
2022-09-13,4065.36,907549.89,1204724.0,0.56325,0.58528
2022-09-14,4027.12,893495.6,1204724.0,0.52718,0.55849
2022-09-17,3932.68,873841.8,1204724.0,0.4862,0.5237
2022-09-18,3928.0,869960.82,1204724.0,0.47919,0.5165
2022-09-19,3932.84,874800.04,1204724.0,0.48743,0.52581
2022-09-20,3903.73,873073.75,1204724.0,0.48455,0.52286
2022-09-21,3869.34,870347.87,1204724.0,0.48023,0.51779
2022-09-24,3856.02,863491.54,1204724.0,0.46395,0.50542
2022-09-25,3836.68,854235.68,1204724.0,0.44953,0.4907
2022-09-26,3892.3,868358.14,1204724.0,0.4726,0.51295
2022-09-27,3828.71,851784.15,1204724.0,0.44499,0.48623
2022-09-28,3827.14,851566.14,1204724.0,0.44399,0.48541
2022-10-08,3804.89,844801.0,1204724.0,0.43387,0.47589
2022-10-09,3720.94,830669.18,1204724.0,0.39349,0.44332
2022-10-10,3727.69,833054.59,1204724.0,0.40132,0.4498
2022-10-11,3784.31,848960.01,1204724.0,0.44005,0.48213
2022-10-12,3752.67,848075.96,1204724.0,0.43904,0.48108
2022-10-15,3842.47,865348.72,1204724.0,0.46724,0.50963
2022-10-16,3846.41,869931.24,1204724.0,0.47754,0.51703
2022-10-17,3838.27,870663.12,1204724.0,0.48002,0.51926
2022-10-18,3776.53,861085.67,1204724.0,0.45571,0.50012
2022-10-19,3754.93,858115.82,1204724.0,0.45058,0.49554
2022-10-22,3742.89,858020.08,1204724.0,0.44994,0.49542
2022-10-23,3633.37,842637.53,1204724.0,0.42728,0.47208
2022-10-24,3627.45,840747.03,1204724.0,0.42316,0.46821
2022-10-25,3656.9,850514.14,1204724.0,0.43964,0.48476
2022-10-26,3631.14,846169.12,1204724.0,0.43287,0.47831
2022-10-29,3541.33,824497.2,1204724.0,0.37536,0.43179
2022-10-30,3508.7,822303.72,1204724.0,0.36918,0.4277
2022-10-31,3634.17,844402.23,1204724.0,0.42934,0.47516
2022-11-01,3677.81,854174.88,1204724.0,0.44623,0.49145
2022-11-02,3647.9,853248.86,1204724.0,0.44399,0.48923
2022-11-05,3767.17,874056.06,1204724.0,0.48578,0.52704
2022-11-06,3775.3,876738.56,1204724.0,0.49032,0.5323
2022-11-07,3749.33,873354.49,1204724.0,0.48414,0.52586
2022-11-08,3714.27,869195.38,1204724.0,0.47301,0.51614
2022-11-09,3685.69,863800.22,1204724.0,0.46087,0.50737
2022-11-12,3788.44,876854.88,1204724.0,0.49032,0.53274
2022-11-13,3794.02,875204.77,1204724.0,0.48702,0.52981
2022-11-14,3865.97,890381.33,1204724.0,0.51916,0.5568
2022-11-15,3834.39,885723.41,1204724.0,0.51009,0.54919
2022-11-16,3818.66,885078.6,1204724.0,0.50906,0.5486
2022-11-19,3801.57,880686.65,1204724.0,0.49856,0.53959
2022-11-20,3769.13,878673.28,1204724.0,0.49403,0.53667
2022-11-21,3769.57,876312.92,1204724.0,0.48702,0.53117
2022-11-22,3773.53,876311.92,1204724.0,0.48661,0.53105
2022-11-23,3756.81,875508.37,1204724.0,0.48517,0.52975
2022-11-26,3775.78,876451.2,1204724.0,0.48702,0.53173
2022-11-27,3733.24,870557.91,1204724.0,0.47384,0.51901
2022-11-28,3848.42,889228.26,1204724.0,0.51669,0.5562
2022-11-29,3853.04,890834.48,1204724.0,0.52122,0.5591
2022-11-30,3894.77,897143.08,1204724.0,0.53954,0.57179
2022-12-03,3870.95,895507.7,1204724.0,0.53317,0.5677
2022-12-04,3946.88,909445.95,1204724.0,0.56778,0.59529
2022-12-05,3968.2,910302.85,1204724.0,0.57108,0.59795
2022-12-06,3958.44,907656.61,1204724.0,0.56283,0.59059
2022-12-07,3959.18,906179.51,1204724.0,0.55766,0.58603
2022-12-10,3998.24,909928.0,1204724.0,0.56902,0.59683
2022-12-11,3953.44,903061.0,1204724.0,0.55089,0.58134
2022-12-12,3945.68,900961.49,1204724.0,0.54512,0.57701
2022-12-13,3954.89,900274.94,1204724.0,0.54306,0.57572
2022-12-14,3951.99,899843.76,1204724.0,0.5416,0.57465
2022-12-17,3954.23,897375.24,1204724.0,0.53564,0.5708
2022-12-18,3893.22,880366.54,1204724.0,0.49197,0.53789
2022-12-19,3829.02,870947.59,1204724.0,0.46807,0.51778
2022-12-20,3830.54,868618.52,1204724.0,0.46065,0.51255
2022-12-21,3836.03,864547.16,1204724.0,0.4514,0.50592
2022-12-24,3828.22,862547.36,1204724.0,0.44541,0.50093
2022-12-25,3843.49,871154.41,1204724.0,0.46848,0.51939
2022-12-26,3887.85,879881.51,1204724.0,0.49032,0.5376
2022-12-27,3871.26,875555.78,1204724.0,0.47796,0.52843
2022-12-28,3856.7,871678.49,1204724.0,0.46952,0.52042
2023-01-01,3871.63,875437.49,1294272.0,0.39086,0.45256
2023-01-02,3887.9,886176.87,1294272.0,0.41663,0.47495
2023-01-03,3892.95,888173.03,1294272.0,0.41993,0.47763
2023-01-04,3968.58,898640.43,1294272.0,0.43663,0.49444
2023-01-07,3980.89,899603.27,1294272.0,0.43722,0.49525
2023-01-08,4013.12,904961.95,1294272.0,0.44998,0.50626
2023-01-09,4017.47,904661.59,1294272.0,0.44957,0.50614
2023-01-10,4010.03,901612.19,1294272.0,0.44092,0.49907
2023-01-11,4017.87,902727.67,1294272.0,0.44403,0.5015
2023-01-14,4074.38,911348.65,1294272.0,0.46727,0.51921
2023-01-15,4137.96,920993.51,1294272.0,0.49156,0.53946
2023-01-16,4137.24,920282.25,1294272.0,0.4895,0.53841
2023-01-17,4130.31,921560.59,1294272.0,0.49321,0.54083
2023-01-18,4156.01,927095.13,1294272.0,0.50494,0.55065
2023-01-28,4181.53,934231.88,1294272.0,0.5198,0.56277
2023-01-29,4201.35,938321.31,1294272.0,0.53342,0.57189
2023-01-30,4156.86,934604.75,1294272.0,0.5198,0.56321
2023-01-31,4195.93,945768.4,1294272.0,0.55281,0.58572
2023-02-01,4181.15,945941.33,1294272.0,0.55299,0.58582
2023-02-04,4141.63,941365.6,1294272.0,0.53919,0.57667
2023-02-05,4086.88,934195.08,1294272.0,0.51691,0.56176
2023-02-06,4094.23,936779.78,1294272.0,0.5264,0.56833
2023-02-07,4076.14,932643.13,1294272.0,0.51361,0.55989
2023-02-08,4130.86,945292.25,1294272.0,0.5501,0.58468
2023-02-11,4106.31,941769.87,1294272.0,0.54122,0.57809
2023-02-12,4143.57,950079.89,1294272.0,0.56283,0.59479
2023-02-13,4145.29,951346.06,1294272.0,0.56631,0.59811
2023-02-14,4123.69,948947.52,1294272.0,0.55867,0.59083
2023-02-15,4093.49,937721.26,1294272.0,0.53004,0.57041
2023-02-18,4034.51,928789.94,1294272.0,0.50103,0.55092
2023-02-19,4133.49,947239.97,1294272.0,0.55331,0.58742
2023-02-20,4144.35,950368.22,1294272.0,0.56319,0.59558
2023-02-21,4106.95,946599.8,1294272.0,0.55167,0.58623
2023-02-22,4103.65,945084.05,1294272.0,0.54774,0.58379
2023-02-25,4061.05,939269.92,1294272.0,0.53232,0.57307
2023-02-26,4043.84,934985.73,1294272.0,0.51585,0.56282
2023-02-27,4069.46,942163.15,1294272.0,0.53973,0.57833
2023-02-28,4126.94,952654.65,1294272.0,0.57225,0.6035
2023-03-01,4117.74,950748.1,1294272.0,0.56379,0.59646
2023-03-04,4130.55,955094.04,1294272.0,0.5809,0.61103
2023-03-05,4109.01,954652.7,1294272.0,0.58007,0.61066
2023-03-06,4048.85,941211.34,1294272.0,0.53355,0.57514
2023-03-07,4034.11,942335.91,1294272.0,0.53849,0.57845
2023-03-08,4019.85,941655.96,1294272.0,0.5358,0.57648
2023-03-11,3967.14,928835.18,1294272.0,0.49527,0.54925
2023-03-12,4008.69,939315.88,1294272.0,0.52944,0.57254
2023-03-13,3984.7,932468.2,1294272.0,0.50556,0.55726
2023-03-14,3986.9,936958.63,1294272.0,0.51914,0.56631
2023-03-15,3939.15,925429.41,1294272.0,0.48724,0.5437
2023-03-18,3958.82,932010.25,1294272.0,0.50268,0.55573
2023-03-19,3939.08,926336.15,1294272.0,0.4895,0.54598
2023-03-20,3982.38,934817.01,1294272.0,0.5105,0.56144
2023-03-21,3999.44,938958.7,1294272.0,0.52655,0.57163
2023-03-22,4039.09,945072.33,1294272.0,0.54568,0.58456
2023-03-25,4027.05,941266.32,1294272.0,0.53232,0.57572
2023-03-26,4012.48,938344.23,1294272.0,0.52408,0.57009
2023-03-27,3999.51,935038.7,1294272.0,0.5105,0.56194
2023-03-28,4006.14,935451.84,1294272.0,0.51256,0.56319
2023-03-29,4038.53,939388.42,1294272.0,0.52881,0.57336
2023-04-01,4050.93,944723.18,1294272.0,0.54467,0.58444
2023-04-02,4090.57,954171.91,1294272.0,0.57843,0.61153
2023-04-04,4103.11,957424.81,1294272.0,0.58683,0.61917
2023-04-05,4096.64,957688.2,1294272.0,0.58824,0.62017
2023-04-08,4123.28,964266.51,1294272.0,0.60288,0.63214
2023-04-09,4104.81,960993.82,1294272.0,0.59588,0.62674
2023-04-10,4100.15,960277.92,1294272.0,0.59383,0.625
2023-04-11,4097.29,965201.68,1294272.0,0.60412,0.634
2023-04-12,4068.98,960756.7,1294272.0,0.59523,0.62654
2023-04-15,4092.0,967063.7,1294272.0,0.60864,0.6385
2023-04-16,4149.38,977811.13,1294272.0,0.63128,0.66073
2023-04-17,4162.03,979177.91,1294272.0,0.63457,0.66332
2023-04-18,4124.56,972780.61,1294272.0,0.62305,0.65199
2023-04-19,4113.02,971968.5,1294272.0,0.62073,0.65047
2023-04-22,4032.57,951417.21,1294272.0,0.56049,0.599
2023-04-23,3982.64,944423.97,1294272.0,0.53786,0.58198
2023-04-24,3962.67,937301.87,1294272.0,0.51317,0.56566
2023-04-25,3959.23,937305.56,1294272.0,0.51317,0.56576
2023-04-26,3988.42,941959.13,1294272.0,0.52982,0.57634
2023-05-02,4029.09,954379.61,1294272.0,0.57407,0.61062
2023-05-03,4030.25,959857.76,1294272.0,0.58988,0.62392
2023-05-06,4016.88,954700.17,1294272.0,0.5749,0.61125
2023-05-07,4062.66,969719.06,1294272.0,0.61481,0.64458
2023-05-08,4027.88,957945.07,1294272.0,0.58395,0.61962
2023-05-09,3996.87,950884.02,1294272.0,0.55556,0.5965
2023-05-10,3990.66,949203.28,1294272.0,0.54957,0.59135
2023-05-13,3937.76,938080.45,1294272.0,0.51317,0.56688
2023-05-14,3998.89,949422.47,1294272.0,0.55062,0.59222
2023-05-15,3978.21,943167.88,1294272.0,0.53045,0.57844
2023-05-16,3960.17,942197.52,1294272.0,0.52757,0.57649
2023-05-17,3956.07,946109.7,1294272.0,0.54093,0.58523
2023-05-20,3944.54,944312.39,1294272.0,0.53374,0.58123
2023-05-21,3969.33,948178.05,1294272.0,0.54486,0.58882
2023-05-22,3913.19,934649.36,1294272.0,0.49383,0.55576
2023-05-23,3859.09,925018.96,1294272.0,0.4679,0.53747
2023-05-24,3850.5,924035.57,1294272.0,0.46565,0.53575
2023-05-27,3850.95,927812.02,1294272.0,0.47407,0.54199
2023-05-28,3833.94,928335.88,1294272.0,0.4749,0.543
2023-05-29,3837.75,930957.34,1294272.0,0.48189,0.54877
2023-05-30,3798.54,925771.9,1294272.0,0.46872,0.5389
2023-05-31,3806.87,927711.62,1294272.0,0.47306,0.54172
2023-06-03,3861.83,935950.41,1294272.0,0.5,0.56064
2023-06-04,3844.25,936307.79,1294272.0,0.50165,0.56188
2023-06-05,3808.16,926100.03,1294272.0,0.46831,0.53954
2023-06-06,3789.34,925829.21,1294272.0,0.46708,0.53851
2023-06-07,3820.19,928387.79,1294272.0,0.47388,0.54315
2023-06-10,3836.7,935468.54,1294272.0,0.49836,0.55978
2023-06-11,3844.43,936179.18,1294272.0,0.50144,0.56192
2023-06-12,3864.91,938774.03,1294272.0,0.51336,0.56926
2023-06-13,3864.02,938004.74,1294272.0,0.51048,0.56732
2023-06-14,3925.5,945066.83,1294272.0,0.53615,0.58416
2023-06-15,3963.35,951303.06,1294272.0,0.5577,0.60032
2023-06-18,3930.91,947903.51,1294272.0,0.54254,0.5891
2023-06-19,3924.24,944517.21,1294272.0,0.53309,0.58264
2023-06-20,3864.03,930093.99,1294272.0,0.47596,0.54634
2023-06-25,3809.7,915788.81,1294272.0,0.43439,0.51616
2023-06-26,3845.43,928161.43,1294272.0,0.46935,0.5418
2023-06-27,3840.8,926120.7,1294272.0,0.46442,0.53874
2023-06-28,3821.84,926038.29,1294272.0,0.4634,0.53817
2023-06-29,3842.45,933304.02,1294272.0,0.48582,0.55317
2023-07-02,3892.88,943799.9,1294272.0,0.52982,0.58126
2023-07-03,3899.01,945900.55,1294272.0,0.53887,0.587
2023-07-04,3868.81,938930.88,1294272.0,0.51049,0.56927
2023-07-05,3842.75,934810.26,1294272.0,0.4889,0.55628
2023-07-06,3825.7,930925.79,1294272.0,0.47596,0.54781
2023-07-09,3844.33,933065.89,1294272.0,0.48334,0.55265
2023-07-10,3869.49,939317.85,1294272.0,0.51378,0.57146
2023-07-11,3843.44,930825.53,1294272.0,0.47429,0.54744
2023-07-12,3898.42,943442.03,1294272.0,0.52878,0.58112
2023-07-13,3899.1,942857.15,1294272.0,0.52569,0.57918
2023-07-16,3867.17,935825.8,1294272.0,0.49362,0.55991
2023-07-17,3854.94,932945.12,1294272.0,0.48128,0.55213
2023-07-18,3850.87,932851.78,1294272.0,0.48087,0.552
2023-07-19,3823.69,924137.22,1294272.0,0.45107,0.53162
2023-07-20,3821.91,922652.1,1294272.0,0.44924,0.52948
2023-07-23,3805.22,921005.72,1294272.0,0.44262,0.52531
2023-07-24,3915.12,940526.92,1294272.0,0.51501,0.57332
2023-07-25,3907.01,936952.64,1294272.0,0.49815,0.5633
2023-07-26,3902.35,934459.05,1294272.0,0.48479,0.55508
2023-07-27,3992.74,949653.5,1294272.0,0.55117,0.59766
2023-07-30,4014.63,954791.79,1294272.0,0.57425,0.61596
2023-07-31,3998.0,953942.89,1294272.0,0.56931,0.6129
2023-08-01,3969.9,947400.56,1294272.0,0.54011,0.59052
2023-08-02,4004.98,952003.05,1294272.0,0.55962,0.60521
2023-08-03,4020.58,955860.82,1294272.0,0.57707,0.6181
2023-08-06,3990.15,950740.31,1294272.0,0.55245,0.59978
2023-08-07,3979.73,948770.62,1294272.0,0.54381,0.59336
2023-08-08,3967.57,944596.26,1294272.0,0.52941,0.58403
2023-08-09,3975.72,947297.42,1294272.0,0.53824,0.58973
2023-08-10,3884.25,929164.11,1294272.0,0.46157,0.54115
2023-08-13,3855.91,926807.16,1294272.0,0.45455,0.53677
2023-08-14,3846.54,925227.02,1294272.0,0.44755,0.53217
2023-08-15,3818.33,917064.64,1294272.0,0.42328,0.51502
2023-08-16,3831.1,922343.14,1294272.0,0.44038,0.52655
2023-08-17,3784.0,911636.82,1294272.0,0.40978,0.50358
2023-08-20,3729.56,902003.58,1294272.0,0.38297,0.48399
2023-08-21,3758.23,909477.05,1294272.0,0.40066,0.49709
2023-08-22,3696.63,895716.2,1294272.0,0.36898,0.4728
2023-08-23,3723.43,897284.44,1294272.0,0.37007,0.47426
2023-08-24,3709.15,889249.0,1294272.0,0.35841,0.46252
2023-08-27,3752.62,899044.34,1294272.0,0.37474,0.4783
2023-08-28,3790.11,914104.6,1294272.0,0.41506,0.50883
2023-08-29,3788.51,915911.21,1294272.0,0.41917,0.51297
2023-08-30,3765.27,911843.88,1294272.0,0.40913,0.50458
2023-08-31,3791.49,914512.3,1294272.0,0.41554,0.50961
2023-09-03,3848.95,927502.16,1294272.0,0.45578,0.53899
2023-09-04,3820.32,921368.08,1294272.0,0.43603,0.52525
2023-09-05,3812.03,922474.45,1294272.0,0.44056,0.52826
2023-09-06,3758.47,910281.79,1294272.0,0.40132,0.49911
2023-09-07,3739.99,909633.23,1294272.0,0.3991,0.49766
2023-09-10,3767.54,917078.79,1294272.0,0.42164,0.51607
2023-09-11,3760.6,915897.6,1294272.0,0.41711,0.51283
2023-09-12,3736.65,910018.17,1294272.0,0.39778,0.49755
2023-09-13,3733.51,909543.8,1294272.0,0.39679,0.49699
2023-09-14,3708.78,907200.34,1294272.0,0.38964,0.49219
2023-09-17,3727.71,909666.25,1294272.0,0.39737,0.49766
2023-09-18,3720.5,907293.4,1294272.0,0.38898,0.4922
2023-09-19,3705.69,902789.4,1294272.0,0.37813,0.48429
2023-09-20,3672.44,896252.12,1294272.0,0.36196,0.47126
2023-09-21,3738.93,910630.17,1294272.0,0.40287,0.501
2023-09-24,3714.6,906045.16,1294272.0,0.38594,0.49042
2023-09-25,3692.89,901485.11,1294272.0,0.37279,0.48096
2023-09-26,3700.5,903243.63,1294272.0,0.37896,0.48553
2023-09-27,3689.52,905515.14,1294272.0,0.38537,0.49032
2023-10-08,3684.73,903310.41,1294272.0,0.37829,0.48554
2023-10-09,3657.13,897890.23,1294272.0,0.36184,0.47341
2023-10-10,3667.55,900012.34,1294272.0,0.36719,0.47754
2023-10-11,3702.38,908219.64,1294272.0,0.39088,0.49455
2023-10-12,3663.41,903283.29,1294272.0,0.37798,0.48555
2023-10-15,3626.6,897361.08,1294272.0,0.35855,0.47166
